type,repo_name,actor_login,created_at
IssueCommentEvent,drphilmarshall/LocalGroupHaloProps,drphilmarshall,1.427236989E9
PushEvent,RuthAngus/K2rotation,RuthAngus,1.427237539E9
WatchEvent,audreyr/cookiecutter,gully,1.427239135E9
IssueCommentEvent,JuliaAstro/WCSLIB.jl,kbarbary,1.427239661E9
IssueCommentEvent,JuliaAstro/WCSLIB.jl,kbarbary,1.427240103E9
IssuesEvent,JuliaAstro/WCSLIB.jl,kbarbary,1.427241413E9
PushEvent,JuliaAstro/WCSLIB.jl,kbarbary,1.427241413E9
PushEvent,rbiswas4/SNIacatalogs,rbiswas4,1.427241922E9
PushEvent,karenyyng/george,karenyyng,1.427242433E9
PushEvent,AstroHackWeek/astrohackweek.github.io,kbarbary,1.427245475E9
ForkEvent,astropy/astropy,patti,1.427251778E9
IssueCommentEvent,astropy/astropy,patti,1.427252318E9
GollumEvent,jonathansick/jsick_lsst_roadmap,jonathansick,1.42725559E9
GollumEvent,jonathansick/jsick_lsst_roadmap,jonathansick,1.427261276E9
PushEvent,jonathansick/padova,jonathansick,1.427261715E9
IssueCommentEvent,astropy/astropy,patti,1.427290721E9
ForkEvent,astropy/photutils-benchmarks,patti,1.427291119E9
WatchEvent,google/yapf,jonathansick,1.427298353E9
CreateEvent,RuthAngus/Mdwarfs,RuthAngus,1.42730062E9
CreateEvent,RuthAngus/Mdwarfs,RuthAngus,1.42730062E9
PushEvent,sofiatti/SCP,sofiatti,1.427302135E9
PushEvent,wilmatrick/DynamicsPaper1,wilmatrick,1.427302577E9
PushEvent,kbarbary/ddtpy,kbarbary,1.42730296E9
PushEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.42730336E9
PushEvent,jradavenport/jradavenport.github.io,jradavenport,1.427306018E9
PushEvent,jonathansick/padova,jonathansick,1.42730777E9
IssueCommentEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427308346E9
IssueCommentEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427308622E9
IssueCommentEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427308691E9
IssuesEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427308751E9
IssueCommentEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427308766E9
IssuesEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427308877E9
PushEvent,sofiatti/SCP,sofiatti,1.427308945E9
CreateEvent,kapadia/l8,kapadia,1.427309018E9
PushEvent,kapadia/l8,kapadia,1.427309167E9
PullRequestEvent,kapadia/l8,kapadia,1.427309198E9
PullRequestEvent,kapadia/l8,kapadia,1.427309201E9
PushEvent,kapadia/l8,kapadia,1.427309201E9
DeleteEvent,kapadia/l8,kapadia,1.427309202E9
PushEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427309584E9
IssuesEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427309585E9
PushEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427309585E9
IssuesEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427309593E9
IssuesEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427309628E9
PushEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427309628E9
PushEvent,RuthAngus/K2rotation,RuthAngus,1.427309692E9
PushEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427309883E9
IssuesEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427309883E9
IssuesEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427310017E9
IssueCommentEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427310124E9
IssuesEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427310124E9
IssueCommentEvent,drphilmarshall/LocalGroupHaloProps,drphilmarshall,1.427310923E9
PushEvent,RuthAngus/K2rotation,RuthAngus,1.427311278E9
WatchEvent,google/yapf,gully,1.42731214E9
WatchEvent,google/hyou,gully,1.427312775E9
IssueCommentEvent,astropy/astropy,gully,1.427312941E9
PushEvent,jonathansick/starfisher,jonathansick,1.427315218E9
PushEvent,RuthAngus/K2rotation,RuthAngus,1.427315867E9
PushEvent,RuthAngus/K2rotation,RuthAngus,1.427315915E9
PushEvent,bccp/website,kbarbary,1.427318808E9
IssuesEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427320385E9
PushEvent,jonathansick/starfisher,jonathansick,1.427322768E9
IssueCommentEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427323025E9
PushEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427324723E9
PushEvent,sofiatti/SCP,sofiatti,1.427325246E9
PushEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427326922E9
IssueCommentEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427326947E9
PushEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427327581E9
PushEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427327712E9
PushEvent,snfactory/ddtpy,kbarbary,1.427330855E9
DeleteEvent,kbarbary/ddtpy,kbarbary,1.427330865E9
PushEvent,kbarbary/ddtpy,kbarbary,1.427330941E9
IssuesEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427331343E9
PushEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427331343E9
PushEvent,adrn/StreamMorphology,adrn,1.427336587E9
PushEvent,rbiswas4/SNIacatalogs,rbiswas4,1.427338286E9
IssuesEvent,uwssg/LSST-Tutorials,rbiswas4,1.427340442E9
CreateEvent,gully/learn-pandas,gully,1.427342901E9
CreateEvent,gully/learn-pandas,gully,1.427343272E9
PushEvent,yoachim/yoachim.github.io,yoachim,1.427344217E9
PushEvent,jradavenport/spectra,jradavenport,1.427349598E9
PushEvent,jradavenport/spectra,jradavenport,1.427350326E9
PushEvent,jradavenport/spectra,jradavenport,1.427350369E9
PushEvent,jradavenport/spectra,jradavenport,1.42735161E9
PushEvent,jradavenport/spectra,jradavenport,1.427354694E9
GollumEvent,astropy/astropy,patti,1.427355498E9
GollumEvent,astropy/astropy,patti,1.427355572E9
PushEvent,patti/photutils-benchmarks,patti,1.427356672E9
PullRequestEvent,astropy/photutils-benchmarks,patti,1.427356796E9
PushEvent,wilmatrick/DynamicsPaper1,wilmatrick,1.427370574E9
GollumEvent,jonathansick/jsick_lsst_roadmap,jonathansick,1.427378734E9
PushEvent,patti/photutils-benchmarks,patti,1.427380895E9
GollumEvent,jonathansick/jsick_lsst_roadmap,jonathansick,1.427381636E9
PushEvent,patti/photutils-benchmarks,patti,1.427382081E9
WatchEvent,zellwk/mappy-breakpoints,jonathansick,1.427382161E9
PushEvent,jonathansick/padova,jonathansick,1.427382849E9
IssueCommentEvent,astropy/photutils-benchmarks,patti,1.427383042E9
IssueCommentEvent,astropy/photutils-benchmarks,patti,1.427384155E9
IssueCommentEvent,uwssg/LSST-Tutorials,rbiswas4,1.427384689E9
IssuesEvent,uwssg/LSST-Tutorials,rbiswas4,1.427384724E9
IssueCommentEvent,astropy/photutils-benchmarks,patti,1.42738508E9
IssueCommentEvent,eduardrusu/zMstarPDF,drphilmarshall,1.427385449E9
IssuesEvent,cpadavis/strongcnn,drphilmarshall,1.427385819E9
GollumEvent,astropy/astropy,patti,1.42738582E9
PushEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427389185E9
PushEvent,sofiatti/sofiatti.github.io,sofiatti,1.427389288E9
PushEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427389368E9
IssuesEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427389513E9
IssueCommentEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427389586E9
PushEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427390012E9
PushEvent,jradavenport/spectra,jradavenport,1.427390111E9
PushEvent,wilmatrick/DynamicsPaper1,wilmatrick,1.427390876E9
PushEvent,jonathansick/starfisher,jonathansick,1.427392236E9
PushEvent,sofiatti/SCP,sofiatti,1.427398951E9
PushEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427403648E9
PushEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.42740587E9
PushEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427407043E9
PushEvent,jradavenport/spectra,jradavenport,1.42740736E9
PushEvent,jradavenport/spectra,jradavenport,1.427408908E9
PushEvent,LSSTScienceCollaborations/ObservingStrategy,ivezic,1.427412856E9
PushEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427416197E9
IssuesEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427416197E9
PushEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427416236E9
PushEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427416286E9
IssuesEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427416508E9
IssueCommentEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427416681E9
IssuesEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427416681E9
PushEvent,jradavenport/spectra,jradavenport,1.427416889E9
IssuesEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427417032E9
IssueCommentEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427417032E9
IssueCommentEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427417269E9
IssueCommentEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.42741741E9
PushEvent,rbiswas4/lsstpipeline,rbiswas4,1.427419588E9
PushEvent,adrn/TriandRRLyrae,adrn,1.427419658E9
IssueCommentEvent,kbarbary/snpgm,drphilmarshall,1.427420776E9
ForkEvent,mapbox/pyskel,kapadia,1.427421403E9
PushEvent,kapadia/pyskel,kapadia,1.42742145E9
PullRequestEvent,mapbox/pyskel,kapadia,1.427421509E9
CreateEvent,planetlabs/cloudshadow,kapadia,1.4274217E9
CreateEvent,planetlabs/cloudshadow,kapadia,1.427421712E9
PushEvent,planetlabs/cloudshadow,kapadia,1.427429997E9
IssueCommentEvent,mapbox/pyskel,kapadia,1.427430227E9
GollumEvent,astropy/astropy,patti,1.427436587E9
CreateEvent,kbarbary/ddtpy,kbarbary,1.427437127E9
PullRequestEvent,snfactory/ddtpy,kbarbary,1.427438595E9
GollumEvent,astropy/astropy,patti,1.427439793E9
GollumEvent,astropy/astropy,patti,1.427440731E9
GollumEvent,astropy/astropy,patti,1.427447001E9
GollumEvent,astropy/astropy,patti,1.427447835E9
GollumEvent,astropy/astropy,patti,1.427456391E9
PushEvent,patti/photutils-benchmarks,patti,1.427465489E9
PushEvent,patti/photutils-benchmarks,patti,1.427466E9
GollumEvent,astropy/astropy,patti,1.42746997E9
GollumEvent,astropy/astropy,patti,1.4274703E9
GollumEvent,astropy/astropy,patti,1.427470381E9
GollumEvent,astropy/astropy,patti,1.427470455E9
IssueCommentEvent,eduardrusu/zMstarPDF,drphilmarshall,1.427472004E9
IssuesEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427473521E9
PushEvent,LSSTScienceCollaborations/ObservingStrategy,drphilmarshall,1.427474441E9
PushEvent,wilmatrick/DynamicsPaper1,wilmatrick,1.427474625E9
PushEvent,drphilmarshall/pappy,drphilmarshall,1.427475174E9
PushEvent,drphilmarshall/pappy,drphilmarshall,1.42747523E9
PushEvent,drphilmarshall/pappy,drphilmarshall,1.427475247E9
PushEvent,drphilmarshall/pappy,drphilmarshall,1.427475388E9
PushEvent,drphilmarshall/pappy,drphilmarshall,1.42747542E9
PushEvent,drphilmarshall/pappy,drphilmarshall,1.427475527E9
PushEvent,drphilmarshall/pappy,drphilmarshall,1.427475585E9
IssueCommentEvent,tommasotreu/HIGHRESOLUTIONIMAGING,drphilmarshall,1.427475761E9
CreateEvent,drphilmarshall/Pangloss,drphilmarshall,1.427476476E9
IssueCommentEvent,drphilmarshall/Pangloss,drphilmarshall,1.427476664E9
IssueCommentEvent,JuliaAstro/FITSIO.jl,kbarbary,1.427477461E9
PushEvent,RuthAngus/K2rotation,RuthAngus,1.427478707E9
PushEvent,RuthAngus/K2rotation,RuthAngus,1.427478792E9
IssueCommentEvent,mapbox/rasterio,kapadia,1.427478965E9
IssueCommentEvent,snfactory/ddtpy,kbarbary,1.427481053E9
PushEvent,jradavenport/spectra,jradavenport,1.427481536E9
CreateEvent,kbase/test-repo,fperez,1.427482868E9
CreateEvent,kbase/test-repo,fperez,1.427482869E9
IssueCommentEvent,snfactory/ddtpy,kbarbary,1.427482972E9
CreateEvent,kbase/test-repo2,fperez,1.427483223E9
CreateEvent,kbase/test-repo2,fperez,1.427483223E9
GollumEvent,jonathansick/jsick_lsst_roadmap,jonathansick,1.427484279E9
PushEvent,uwescience/myria,ryanmaas,1.427484578E9
GollumEvent,jonathansick/jsick_lsst_roadmap,jonathansick,1.427484625E9
PushEvent,karenyyng/shear_gp,karenyyng,1.427485316E9
PushEvent,uwescience/myria,ryanmaas,1.427485499E9
PushEvent,jonathansick/starfisher,jonathansick,1.427487245E9
IssueCommentEvent,mapbox/rasterio,kapadia,1.427487648E9
IssueCommentEvent,JuliaAstro/FITSIO.jl,kbarbary,1.427489603E9
PushEvent,jradavenport/spectra,jradavenport,1.427491651E9
PushEvent,jradavenport/spectra,jradavenport,1.427492536E9
IssueCommentEvent,mapbox/rasterio,kapadia,1.427492907E9
PushEvent,jonathansick/padova,jonathansick,1.427494432E9
PushEvent,jonathansick/starfisher,jonathansick,1.427494775E9
IssuesEvent,jupyter/jupyter_core,rbiswas4,1.427498026E9
CreateEvent,kbarbary/FITSIO.jl,kbarbary,1.427499047E9
PushEvent,karenyyng/shear_gp,karenyyng,1.427499609E9
PullRequestEvent,JuliaAstro/FITSIO.jl,kbarbary,1.427500578E9
PushEvent,jonathansick/starfisher,jonathansick,1.427500701E9
PushEvent,karenyyng/shear_gp,karenyyng,1.427505293E9
PushEvent,jonathansick/starfisher,jonathansick,1.427507854E9
PushEvent,uwssg/LSST-Tutorials,rhiannonlynne,1.427536065E9
PushEvent,uwssg/LSST-Tutorials,rhiannonlynne,1.427538392E9
PushEvent,jonathansick/dotfiles,jonathansick,1.427559307E9
GollumEvent,jonathansick/jsick_lsst_roadmap,jonathansick,1.42756037E9
PushEvent,davidwhogg/HoneyComb,davidwhogg,1.42756342E9
PushEvent,davidwhogg/HoneyComb,davidwhogg,1.427566854E9
ForkEvent,twostairs/paperwork,karenyyng,1.427574779E9
PushEvent,RuthAngus/K2rotation,RuthAngus,1.427578499E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.427579008E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.427579058E9
IssuesEvent,davidwhogg/HoneyComb,RuthAngus,1.427579282E9
PushEvent,nhuntwalker/RMP,nhuntwalker,1.427584632E9
PushEvent,BrownDwarf/ApJdataFrames,gully,1.427596847E9
PushEvent,BrownDwarf/ApJdataFrames,gully,1.427606879E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.427642105E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.427642147E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.427644483E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.427650142E9
IssuesEvent,jupyter/try.jupyter.org,fperez,1.427656166E9
IssueCommentEvent,jupyter/try.jupyter.org,fperez,1.427656196E9
IssueCommentEvent,ipython/ipython,fperez,1.427656434E9
IssueCommentEvent,jupyter/try.jupyter.org,fperez,1.427664274E9
IssuesEvent,jupyter/try.jupyter.org,fperez,1.427664274E9
IssuesEvent,jupyter/docker-demo-images,fperez,1.427664355E9
GollumEvent,ipython/ipython,fperez,1.427666989E9
IssueCommentEvent,jupyter/try.jupyter.org,fperez,1.427672369E9
IssueCommentEvent,jupyter/docker-demo-images,fperez,1.427672424E9
IssueCommentEvent,jupyter/docker-demo-images,fperez,1.427676018E9
PushEvent,LSSTScienceCollaborations/ObservingStrategy,ivezic,1.427676472E9
IssueCommentEvent,eduardrusu/zMstarPDF,drphilmarshall,1.427677852E9
IssueCommentEvent,davidwhogg/HoneyComb,davidwhogg,1.427678445E9
GollumEvent,eduardrusu/zMstarPDF,drphilmarshall,1.427679919E9
GollumEvent,eduardrusu/zMstarPDF,drphilmarshall,1.427680825E9
IssuesEvent,eduardrusu/zMstarPDF,drphilmarshall,1.427681029E9
PushEvent,rbiswas4/SNIacatalogs,rbiswas4,1.427681482E9
IssueCommentEvent,drphilmarshall/SpaceWarps,drphilmarshall,1.427682619E9
IssueCommentEvent,jradavenport/spectra,jradavenport,1.42769508E9
IssuesEvent,jradavenport/spectra,jradavenport,1.42769508E9
PushEvent,kbarbary/FITSIO.jl,kbarbary,1.427695653E9
IssueCommentEvent,JuliaAstro/FITSIO.jl,kbarbary,1.427696779E9
PushEvent,jradavenport/spectra,jradavenport,1.427697206E9
IssueCommentEvent,jradavenport/spectra,jradavenport,1.427697682E9
IssuesEvent,jradavenport/spectra,jradavenport,1.427697682E9
PushEvent,jradavenport/spectra,jradavenport,1.427699426E9
PushEvent,jradavenport/spectra,jradavenport,1.427700153E9
PullRequestReviewCommentEvent,astropy/astropy-tutorials,adrn,1.427718512E9
IssuesEvent,astropy/astropy-tutorials,adrn,1.427718644E9
PullRequestReviewCommentEvent,astropy/astropy-tutorials,adrn,1.427718797E9
PullRequestReviewCommentEvent,astropy/astropy-tutorials,adrn,1.427718919E9
PullRequestReviewCommentEvent,astropy/astropy-tutorials,adrn,1.427718931E9
PullRequestReviewCommentEvent,astropy/astropy-tutorials,adrn,1.427718958E9
IssueCommentEvent,astropy/astropy-tutorials,adrn,1.427719257E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.427724523E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.427724871E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.427724899E9
PushEvent,uwssg/LSST-Tutorials,rhiannonlynne,1.427729919E9
WatchEvent,samconnolly/DELightcurveSimulation,jradavenport,1.4277322E9
IssuesEvent,davidwhogg/HoneyComb,davidwhogg,1.427732289E9
IssuesEvent,davidwhogg/HoneyComb,davidwhogg,1.427732345E9
IssueCommentEvent,davidwhogg/HoneyComb,RuthAngus,1.427733565E9
PushEvent,karenyyng/george,karenyyng,1.427733607E9
PushEvent,bccp/website,kbarbary,1.427737449E9
PushEvent,jradavenport/uwthesis,jradavenport,1.427737498E9
CreateEvent,sofiatti/recurse_center,sofiatti,1.427738305E9
CreateEvent,sofiatti/recurse_center,sofiatti,1.427738305E9
CreateEvent,sofiatti/recurse_center,sofiatti,1.427738375E9
IssueCommentEvent,jeffreymei/StellarSpectroscopy,davidwhogg,1.427739027E9
PushEvent,jonathansick/starfisher,jonathansick,1.427744522E9
CreateEvent,dhuppenkothen/magnetronhierarchy,dhuppenkothen,1.427745352E9
CreateEvent,dhuppenkothen/magnetronhierarchy,dhuppenkothen,1.427745365E9
MemberEvent,dhuppenkothen/magnetronhierarchy,dhuppenkothen,1.427745582E9
MemberEvent,dhuppenkothen/magnetronhierarchy,dhuppenkothen,1.427745608E9
PushEvent,uwssg/LSST-Tutorials,yoachim,1.42774644E9
PushEvent,karenyyng/shear_gp,karenyyng,1.42774649E9
PushEvent,sofiatti/recurse_center,sofiatti,1.427747949E9
PushEvent,sofiatti/recurse_center,sofiatti,1.427748717E9
WatchEvent,bmorris3/synXiv,jradavenport,1.427749014E9
IssuesEvent,bmorris3/synXiv,jradavenport,1.427749159E9
CreateEvent,sofiatti/recursecenter,sofiatti,1.427749963E9
CreateEvent,sofiatti/recursecenter,sofiatti,1.427750044E9
CreateEvent,sofiatti/recursecenter,sofiatti,1.427750106E9
DeleteEvent,sofiatti/recursecenter,sofiatti,1.427750367E9
CreateEvent,sofiatti/recursecenter,sofiatti,1.427750379E9
WatchEvent,vincentarelbundock/Rdatasets,gully,1.427752114E9
PushEvent,drphilmarshall/LocalGroupHaloProps,drphilmarshall,1.427753536E9
PushEvent,drphilmarshall/LocalGroupHaloProps,drphilmarshall,1.427753711E9
PushEvent,drphilmarshall/LocalGroupHaloProps,drphilmarshall,1.427754342E9
IssuesEvent,drphilmarshall/LocalGroupHaloProps,drphilmarshall,1.427754342E9
PushEvent,kbarbary/ddtpy,kbarbary,1.427754441E9
IssueCommentEvent,drphilmarshall/LocalGroupHaloProps,drphilmarshall,1.427754446E9
PushEvent,kbarbary/ddtpy,kbarbary,1.427754484E9
PushEvent,snfactory/ddtpy,kbarbary,1.427754493E9
PullRequestEvent,snfactory/ddtpy,kbarbary,1.427754603E9
PushEvent,snfactory/ddtpy,kbarbary,1.427754603E9
PushEvent,kbarbary/ddtpy,kbarbary,1.427754613E9
DeleteEvent,kbarbary/ddtpy,kbarbary,1.427754621E9
CreateEvent,snfactory/ddtpy,kbarbary,1.42775464E9
PushEvent,jonathansick/starfisher,jonathansick,1.427755095E9
IssuesEvent,drphilmarshall/LocalGroupHaloProps,drphilmarshall,1.42775662E9
PushEvent,uwssg/LSST-Tutorials,yoachim,1.427756797E9
PushEvent,uwssg/LSST-Tutorials,rhiannonlynne,1.427759553E9
IssuesEvent,bmorris3/synXiv,jradavenport,1.42776143E9
PushEvent,jradavenport/spectra,jradavenport,1.427763453E9
PushEvent,adrn/TriandRRLyrae,adrn,1.42776621E9
PushEvent,yoachim/yoachim.github.io,yoachim,1.427771893E9
PushEvent,yoachim/yoachim.github.io,yoachim,1.427776616E9
PushEvent,yoachim/yoachim.github.io,yoachim,1.427777144E9
PushEvent,karenyyng/shear_gp_slides,karenyyng,1.427783345E9
PushEvent,karenyyng/shear_gp_slides,karenyyng,1.427784046E9
PushEvent,karenyyng/shear_gp_slides,karenyyng,1.427784103E9
PushEvent,karenyyng/shear_gp_slides,karenyyng,1.427784721E9
PushEvent,karenyyng/shear_gp_slides,karenyyng,1.427784865E9
PushEvent,davidwhogg/HoneyComb,RuthAngus,1.427809304E9
PushEvent,jonathansick/starfisher,jonathansick,1.427814758E9
PushEvent,jradavenport/spectra,jradavenport,1.427817096E9
PushEvent,snfactory/ddtpy,kbarbary,1.427819209E9
PushEvent,kbarbary/ddtpy,kbarbary,1.427819217E9
WatchEvent,ropensci/lawn,kapadia,1.427819554E9
WatchEvent,facebook/react-native,kapadia,1.427819677E9
PushEvent,snfactory/ddtpy,kbarbary,1.42782015E9
PushEvent,wilmatrick/DynamicsPaper1,wilmatrick,1.427820372E9
PushEvent,nhuntwalker/new_work_scripts,nhuntwalker,1.427820899E9
IssuesEvent,sncosmo/sncosmo,rbiswas4,1.42782538E9
PushEvent,RuthAngus/Mdwarfs,RuthAngus,1.427825939E9
IssueCommentEvent,sncosmo/sncosmo,kbarbary,1.427826283E9
IssueCommentEvent,sncosmo/sncosmo,rbiswas4,1.427826817E9
IssueCommentEvent,sncosmo/sncosmo,kbarbary,1.427827018E9
PushEvent,RuthAngus/Mdwarfs,RuthAngus,1.427830243E9
PushEvent,jonathansick/starfisher,jonathansick,1.427831676E9
PushEvent,RuthAngus/Mdwarfs,RuthAngus,1.427831778E9
PushEvent,dhuppenkothen/magnetronhierarchy,dhuppenkothen,1.427832584E9
IssueCommentEvent,bmorris3/synXiv,jradavenport,1.427834155E9
IssuesEvent,sncosmo/sncosmo,kbarbary,1.427836775E9
PushEvent,sncosmo/sncosmo,kbarbary,1.427836775E9
PushEvent,dhuppenkothen/magnetronhierarchy,dhuppenkothen,1.427837067E9
PushEvent,kbarbary/sep,kbarbary,1.427839569E9
PushEvent,kbarbary/sep,kbarbary,1.427839569E9
PushEvent,planetlabs/cloudshadow,kapadia,1.427850797E9
PushEvent,BrownDwarf/ApJdataFrames,gully,1.427853485E9
PushEvent,jonathansick/m31hst,jonathansick,1.427857495E9
PushEvent,yoachim/yoachim.github.io,yoachim,1.427862184E9
PushEvent,yoachim/yoachim.github.io,yoachim,1.427862855E9
PushEvent,jradavenport/spectra,jradavenport,1.427863568E9
PushEvent,yoachim/yoachim.github.io,yoachim,1.427863787E9
PushEvent,BrownDwarf/ApJdataFrames,gully,1.427866714E9
ForkEvent,joemccann/dillinger,karenyyng,1.427871347E9
WatchEvent,twostairs/paperwork,karenyyng,1.427871403E9
PushEvent,jradavenport/spectra,jradavenport,1.427871726E9
PushEvent,jradavenport/spectra,jradavenport,1.42787591E9
IssueCommentEvent,astropy/astropy-tutorials,adrn,1.427890346E9
IssueCommentEvent,astropy/astropy-tutorials,adrn,1.427890451E9
PushEvent,astropy/astropy-tutorials,adrn,1.427890477E9
PullRequestEvent,astropy/astropy-tutorials,adrn,1.427890477E9
IssuesEvent,astropy/astropy-tutorials,adrn,1.427890518E9
PullRequestReviewCommentEvent,astropy/astropy-tutorials,adrn,1.427890774E9
IssueCommentEvent,astropy/astropy-tutorials,adrn,1.427891933E9
PullRequestReviewCommentEvent,astropy/astropy-tutorials,adrn,1.427892122E9
